gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
B3galt2,200.589190994305,5.14522198264109,0.474500965405302,8.7359611146426,2.41593079132864e-18,1.6562010884821602e-14
Fhit,28.433206088958,4.49899707712395,0.776950687987983,4.50349955437335,6.68435080643528e-06,0.0017401311225968
Magea10,94.280400683821,4.40715278564336,0.492151034657732,6.92298206385541,4.4223378028655e-12,1.5158299875622e-08
Hapln1,8067.14229727968,3.98915535157107,0.265459982810269,11.2602860887982,2.06088577866296e-29,4.23841769239825e-25
X1110015O18Rik,21.8375675189764,3.38058187941592,0.648829614774228,3.66904010730811,0.0002434628856339,0.027511306076639
Nxf2,186.860297318015,3.26910432418773,0.396343601021348,5.72509387899897,1.03376559420503e-08,7.8742308186743e-06
Klhdc7a,86.74292585213,3.09775228604911,0.420762098881104,4.98560182019121,6.17692388887477e-07,0.0002671626114839
ENSMUSG00000120204,57.4489110713505,3.07064317766269,0.493488185802239,4.19593262257443,2.71751030584737e-05,0.0049458687566422
Tex101,61.0567620641843,2.74169470645592,0.269013329256858,6.47438069803939,9.520159577966748e-11,1.2236975117529e-07
Tssk6,245.926175771816,2.23020920240096,0.333558810639092,3.68813283643717,0.0002259057117402,0.0261009936384797
Timp4,1121.19335090265,2.13250136353702,0.326031937325784,3.47359026488677,0.0005135445944998,0.0492108351202672
Serpine2,1717.21748663088,-1.2374585980008,0.0649908838686879,-3.65372162779909,0.0002584664860279,0.0290471133969969
Nr1d1,3491.71166419675,-1.5153301860037,0.132267493866122,-3.89612119305217,9.77454918916256e-05,0.0132054123964815
Agap2,428.160614912083,-1.62192941007919,0.141751905832524,-4.38745007643133,1.14687307011003e-05,0.0025919331384486
Nkx1.2,167.422176404006,-1.68491371203315,0.145831298523688,-4.69661670002821,2.64506140091424e-06,0.0008773924640516
Tmem229b,474.292379289324,-1.75581770485796,0.214955396313685,-3.51616064457852,0.0004378359794313,0.0439371387364869
G930009F23Rik,77.7726248442549,-1.77141170625123,0.205161105201064,-3.76002900498721,0.0001698936578125,0.0206747512814966
Rhov,127.367414722382,-1.79703419797174,0.172734908098572,-4.61420454467088,3.94603667292527e-06,0.0011761476842808
X6430548M08Rik,745.908796895062,-1.80750153426038,0.232632726489284,-3.47114331868341,0.0005182473185034,0.0492383255229371
Liph,55.0583910410649,-1.8118776739111,0.215509496938601,-3.76724778000108,0.0001650571602771,0.0203267398698237
Tppp,117.506760856743,-1.86686323725218,0.200736283577077,-4.31841828395378,1.57151385469066e-05,0.0033319333954193
Kcnj10,504.131037965663,-1.8857196191824,0.254874586850737,-3.47511939156612,0.0005106260324585,0.0492108351202672
Sstr2,200.008523625957,-1.90236665782833,0.185428079235216,-4.86639705027457,1.13651081719438e-06,0.0004435624679769
Aldh3a1,81.8320565490128,-1.90546148040364,0.257594648182796,-3.51506324681522,0.0004396492688013,0.0439371387364869
Actg2,43.0434071242089,-1.91786073491956,0.258960197136117,-3.54440854258811,0.0003934949957666,0.040666422527326
Lncenc1,55.1915776957629,-1.9209985850683,0.199275912813057,-4.62172558673612,3.80561201009202e-06,0.0011509737735228
