gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Eepd1,74.8590162761077,-2.56248527868127,0.274906314887142,-5.6837009339808,1.31810693629056e-08,1.41307823093099e-06
Drd4,124.684256230524,-2.56859080766027,0.377847226826942,-4.15138896435172,3.30463582147716e-05,0.0013435995821325
Plau,97.0011976523537,-2.57007726680775,0.399511554368265,-3.92999213574802,8.49486399263499e-05,0.0029888100717986
Col6a4,38.406734440807,-2.57375780279971,0.386455858521348,-4.07228346549384,4.65544730897945e-05,0.0017967161722009
Arl4d,170.693097828984,-2.58215561733418,0.45171818967174,-3.50252802191544,0.0004608653036195,0.0122600922657466
Procr,755.662320735974,-2.58249282672211,0.347698904672555,-4.55133106678154,5.33075902223088e-06,0.0002803509870685
Arl4c,981.676929508144,-2.58319057530266,0.290091753123411,-5.45755113082839,4.82746162300316e-08,4.50192201764525e-06
Hacd4,376.659284531876,-2.58347173279574,0.253950416094729,-6.23535789839019,4.50746358523141e-10,7.29511170962034e-08
Prss16,39.8870472999823,-2.58549696184444,0.393364466531679,-4.03060544798028,5.56333632489515e-05,0.0020892493270407
Tuba8,240.523284537224,-2.587244423755,0.303194094270828,-5.23507698120662,1.64916114418051e-07,1.33454375686814e-05
Pipox,242.861007755999,-2.58776177876178,0.176286382845952,-9.00671823387085,2.1231468219067e-19,1.33153152935879e-16
Plcb2,141.036340441881,-2.59363225245691,0.444517124371711,-3.5850862994522,0.0003369667614577,0.0094554230178191
Serinc2,1243.56809538913,-2.59446614397152,0.338193611928031,-4.71465482414503,2.42120844556828e-06,0.0001399503112108
ENSMUSG00000121093,337.961573840753,-2.59480958656725,0.303626358584287,-5.25253997710654,1.50015889505562e-07,1.22983614514265e-05
AU021063,86.4769827187637,-2.5953794241704,0.387482856472946,-4.11729034593246,3.83352994005587e-05,0.0015264751123212
Egfl7,681.274645442251,-2.59617940740498,0.400592039700469,-3.98455098757947,6.7607840091543e-05,0.002465131215896
A930017K11Rik,14.060203089458,-2.59788015003794,0.524834908139975,-3.04453862587162,0.0023303750357291,0.0461039338693228
Nptx1,1710.23354769271,-2.59863451621182,0.313662733546678,-5.09666704149257,3.4568554264657e-07,2.60807167268537e-05
Adam11,364.890252010616,-2.6009187399666,0.404082211998572,-3.96186392874986,7.43669209904281e-05,0.0026804146263877
Sgip1,187.526248810374,-2.60805778352221,0.413662997346756,-3.88736191981476,0.0001013396001657,0.0034824728900788
Gucy2c,25.8779144282742,-2.60965942525621,0.514807180612726,-3.12672294768769,0.0017676642047371,0.036677935682411
Npnt,415.048843497576,-2.61669559755003,0.426186895906322,-3.79339583895933,0.0001486009819748,0.0047853712886008
Wfdc6b,56.2976348004707,-2.62047795100986,0.447892950499165,-3.61800280447344,0.0002968851802858,0.0085213519824372
Hrc,495.831454785153,-2.62227311483998,0.534791386017729,-3.03346904466819,0.0024175951290595,0.0476241270739598
Rnf165,22.7412993384168,-2.62283750595987,0.537406305211534,-3.01975896118503,0.0025297592605108,0.0494762679956428
Gm12993,24.6917977253138,-2.63037853803101,0.457453766597057,-3.56402910431626,0.0003652054348268,0.0100658712695395
Nrgn,67.6614131572826,-2.63097938992458,0.267658385938844,-6.09351126512896,1.10460557912059e-09,1.60174193975834e-07
Acbd7,34.7415953616883,-2.63534154356331,0.403714054357196,-4.05074216741636,5.10554400804139e-05,0.0019435155840019
Vwa2,34.5208792482478,-2.63583072886911,0.443679474193688,-3.68696508181261,0.0002269444832348,0.0068018271283515
Rai2,149.769069922875,-2.63643793919373,0.212575217009772,-7.69815956070977,1.38039936110667e-14,4.32858729659024e-12
Gm39463,24.720342108354,-2.63699937643038,0.50682025557159,-3.22994071060592,0.0012381589146679,0.0276584635203565
Pgpep1l,31.5553810925446,-2.64442079830271,0.497009633571481,-3.30862962652454,0.0009375377283725,0.0221043904642424
Gm1123,25.7950419910129,-2.64461299327253,0.512548465353135,-3.20869752705128,0.0013333768445778,0.0293928748005983
Gm35546,37.7196895163446,-2.64547445543948,0.411999365929404,-3.99387618407507,6.5001816625259e-05,0.0023874605737353
Rprm,60.0683677219568,-2.65070029220775,0.307094679348289,-5.37521618971333,7.64908481712375e-08,6.78038663329917e-06
Spns3,89.7401972190189,-2.65208795670467,0.455797794651678,-3.62460717469509,0.0002894009916533,0.0083447279041562
Cnnm1,92.9185589040405,-2.65215189061791,0.518237604787375,-3.18802008066505,0.001432505879065,0.0308992626674349
Iqcf5,46.9278559524044,-2.65400217139033,0.359748148883347,-4.59766694150985,4.27248258670488e-06,0.0002314391816862
Gm41349,30.4788459300196,-2.65420833694285,0.506743361350648,-3.26439074117085,0.0010969976344304,0.0251088345413524
Togaram2,172.312386692744,-2.65646677793764,0.511418196064723,-3.23896723011398,0.0011996335571593,0.0270386409837379
Gpr179,76.0228699321359,-2.65811823108831,0.388529406940173,-4.26767755920117,1.97518543285636e-05,0.000847000030233
Sucnr1,51.0485240218593,-2.66309305071194,0.52909389736243,-3.14328526373593,0.0016706294265815,0.0352476112659592
Gm32443,33.9790959868843,-2.66443219886626,0.414506106084821,-4.0154588181764,5.93302585319579e-05,0.0022049760970854
H2bu2,417.164953194481,-2.66677058189259,0.355615949426396,-4.68699613889948,2.77244195480176e-06,0.0001580669974503
Ptpro,43.3246106105212,-2.66701920068362,0.360198426996406,-4.6280579695598,3.69110707871467e-06,0.0002021727340101
Cyp46a1,172.192383708405,-2.67184648294911,0.504099574415299,-3.31650048482639,0.000911524292686,0.0216949700249745
Gm7932,26.6095023503665,-2.67235227493323,0.39913187043625,-4.18997428871154,2.78986064837723e-05,0.0011548918188975
Sp7,110.860839960032,-2.67335097428523,0.386636632663596,-4.32796800126587,1.50491326644415e-05,0.0006705551368031
Dner,1746.4187885443,-2.67397507409261,0.404316765787986,-4.14025639236143,3.46917851767291e-05,0.0014036743918442
Efna3,236.818240304327,-2.67633875628666,0.311659180260885,-5.37875622621939,7.50021820787986e-08,6.67200262279696e-06
Slc37a2,233.398123132144,-2.67754685948981,0.436005221597085,-3.84753846145458,0.0001193105511404,0.0039906993145462
Tlr12,51.8609526988244,-2.67887948968974,0.395447323241531,-4.24551992393768,2.18087127993216e-05,0.0009257079006493
Atp8b3,158.177520615703,-2.67999212320936,0.550913831412471,-3.04946441243285,0.0022924979192722,0.0454621366030538
