gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Frmd5,402.250913514397,-2.15164248667942,0.302971838165388,-3.80115357801259,0.0001440239950586,0.0057273374759721
Crybg1,31.5288343347308,-2.15623979757485,0.332924727828708,-3.47297662482357,0.0005147201824631,0.0163863359622093
Gm11734,132.575393069022,-2.16136074148698,0.369764954449112,-3.14080803903446,0.0016848242376028,0.0429216496066095
Olfm2,1225.45409033577,-2.1616543108366,0.337155750314446,-3.44545305768384,0.0005701029779798,0.0177775554308297
Rnf144b,375.353623167386,-2.16460401934932,0.322564158087686,-3.61045699018033,0.0003056579860287,0.0104911049226567
Arx,64.2818749888532,-2.16473718232445,0.257490370219883,-4.5234203567684,6.08482223703804e-06,0.0004196137534218
Ptgs1,171.481835039283,-2.16650426950402,0.339465209856253,-3.43629990831159,0.0005897177762163,0.0181868893494814
Pnma8b,1334.36198211828,-2.17569626364673,0.24215485891425,-4.8551421553885,1.20300411762281e-06,0.0001058411368615
Gm19500,36.6543258385405,-2.17842522331447,0.300768966964679,-3.91804126338892,8.92714270123167e-05,0.0039262227225108
AA387883,32.7343111212678,-2.18732071205247,0.368026590200693,-3.22618186747049,0.0012545361267694,0.0333753398946844
Ndufs6b,35.2193651220465,-2.20022608206142,0.388670210558007,-3.08803208853664,0.0020148671348473,0.0496666924622314
Mroh7,45.3247154134575,-2.20794756788518,0.28149033944639,-4.29125763342664,1.77664043258905e-05,0.0010518391689379
Smtnl2,100.24678253595,-2.22073239078157,0.235936267476222,-5.17399212863531,2.29144481484135e-07,2.79703311997693e-05
Mamstr,27.302670996263,-2.2238023950622,0.378452742058692,-3.233699373943,0.0012219801025568,0.0326149578133611
X2810410L24Rik,279.832357207932,-2.22793702491219,0.237804967413259,-5.16363067714339,2.42205353789612e-07,2.9097786345272e-05
Mast1,227.00533236543,-2.22910296768116,0.389129605535826,-3.15859536307627,0.0015853143323677,0.0407963753671093
Wnt16,226.046389607387,-2.23276942218632,0.289322919226385,-4.26087717309987,2.03626124326856e-05,0.0011767012440214
Lbp,2415.9272948695,-2.23542249524692,0.355661858168527,-3.47358724831699,0.0005135503674015,0.0163719283328326
Podxl,191.912066221493,-2.23666299438269,0.279059449565666,-4.4315395744794,9.35626364799521e-06,0.0006050030425754
Egfl7,681.274645442251,-2.23883587290493,0.398528448606706,-3.10852557009674,0.0018802337506889,0.0472147586284101
Insrr,41.3609496899562,-2.23907446912065,0.332577944626616,-3.72566638630159,0.0001947999061411,0.0073013179927392
Skint4,48.523887674936,-2.2413438320675,0.386742597184223,-3.20974167600213,0.001328543100804,0.0350176960957897
Pygl,251.699511124003,-2.2437857840122,0.364908798456993,-3.40848395344676,0.0006532492708432,0.0196975797308692
Ccdc65,24.569413107356,-2.24558259204903,0.324349988004239,-3.84024244832947,0.0001229128622599,0.005064276162356
