gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Chrnd,38.6171098417519,8.04661720254399,1.43860993944035,4.89821251011602,9.6712408014037e-07,0.0001570972177678
BC024139,17.4101804789738,7.57604713766637,1.29449973198242,5.07999111563794,3.77452520057331e-07,7.17804219240733e-05
Gm17455,25.7156113606865,7.07648804052498,1.34309207264707,4.52425277780769,6.06092520630225e-06,0.0006624817827131
Dhrs9,20.1558778341318,6.87112444199835,1.33279423659857,4.40512442264312,1.05723177684885e-05,0.0010752047170552
Mmel1,20.3525193258223,6.65415978143481,1.39172316222711,4.06270437605329,4.85074454479124e-05,0.0035792986008584
F10,29.4263598281186,6.64424273499406,1.3054445598862,4.32361733958743,1.53491439235947e-05,0.0014418948815935
Gpr20,22.4847928802096,6.64107302299063,1.42015829410023,3.97214384229235,7.122868532699e-05,0.0048153473366578
Dennd1c,15.439896536756,6.61420350229472,1.42082453880808,3.95137003123864,7.77050687928692e-05,0.0051636342731079
Gstp3,3.62726396413356,6.32467566990164,1.40045054685758,3.80211617029212,0.000143465424736,0.0080963752367984
Rnf224,10.3816854117573,6.26660330977594,1.28931716898482,4.08480041720282,4.41147179896766e-05,0.0033179658151013
Upk3a,7.86790655606737,6.23721773994966,1.45783983433578,3.59245070452875,0.0003275826371353,0.0152639152693907
Abcg8,11.560448019283,6.18609235605724,1.33034938289987,3.89829350298394,9.68729588491509e-05,0.0061399951931192
Slc38a5,6.48674849573289,6.12456733652134,1.40285534136657,3.65295493085503,0.000259239746181,0.0127648231147968
Tgm6,5.62193409009728,6.10829459073354,1.46348903018336,3.49049052324876,0.0004821347121195,0.0202834767107685
Gpr61,10.8178287373999,6.10802737586474,1.37824312372947,3.70618745555039,0.0002104025966938,0.0107928226738301
Kndc1,11.8534537410579,6.04903806424581,1.30663697642113,3.86414754469531,0.0001114778265916,0.0067553830098606
C5ar2,9.74775084573812,6.00125870240227,1.3568758871708,3.68586305474874,0.0002279288974612,0.0114878437526827
Tgm5,10.8343246697532,5.99836393311768,1.25052688337034,3.99700638153929,6.41485723467332e-05,0.0044393469105397
Eef1a2,5.45347177868141,5.99225587275861,1.28365304159712,3.88910064556637,0.0001006163882768,0.0062928287117229
Tspan10,5.77191699235634,5.97363349918231,1.30811520342793,3.80213721708061,0.0001434532345864,0.0080963752367984
Pwwp4a,5.30638954662985,5.91746698593561,1.26409099743181,3.89012104027809,0.0001001942330475,0.0062832260193461
Gpr142,11.0197791475836,5.91113902683225,1.34251158330739,3.6581725535159,0.0002540200109289,0.0125619071366588
E330013P04Rik,2.42642703830851,5.89207174613832,1.49296042348744,3.27675916198154,0.0010500589581016,0.0360674435961182
X1200007C13Rik,4.075816110913,5.86525871095819,1.43661929269136,3.38660265507336,0.0007076379653928,0.0270783657923841
Them5,4.66956848332677,5.83983519317948,1.5078787515134,3.20969785423525,0.0013287456421608,0.0433482417235476
Sds,12.3992578485066,5.72352749201932,1.25713993281298,3.75736015437036,0.0001717152724111,0.0092335446826895
Dkkl1,31.9214921652056,5.71541956929394,0.99487434194905,4.73971372108763,2.14020385717433e-06,0.0002997695115159
Cd52,7.03362937894024,5.70263885203438,1.35538667969045,3.46959205258561,0.000521249413964,0.02157972573811
Iqcf1,21.3363554239643,5.691029383663,0.971567183085872,4.82831189168355,1.37695316747977e-06,0.0002077955583259
Clec2i,14.1254462539132,5.67370411945573,1.07641471270741,4.34191772397867,1.41244429135055e-05,0.0013596084123037
ENSMUSG00000120490,7.00214857594729,5.64553527933448,1.40705295684957,3.30160656478485,0.0009613280959738,0.0339674101101587
Gm11754,3.24271972848497,5.63178314521818,1.36774362879044,3.38644103158009,0.0007080549162451,0.0270783657923841
Lefty2,19.910353571809,5.62129543631373,1.32501764057596,3.48772370630851,0.0004871512037032,0.0204210641681425
Il22ra1,3.04197162315209,5.61823556974584,1.43477730819448,3.21878213669091,0.001287362551669,0.0422931143905752
Crym,4.71338335572688,5.61359583026325,1.42080622406229,3.24716752511988,0.0011655975936825,0.0391403988694934
Cd300lg,41.2812713457626,5.60772455360447,0.985357378005976,4.67619632881719,2.92244832451106e-06,0.0003776739710422
Izumo1,14.9354942605037,5.59869660829308,1.41629233410643,3.24699675169428,0.0011662972088425,0.0391403988694934
Pld4,58.3001117196103,5.59531573255391,0.773024807543138,5.94459024822107,2.7714924394178804e-09,1.40930390544399e-06
Muc3a,10.6974396869394,5.59344747493394,1.39044808819643,3.30357351268839,0.000954609373051,0.0339350575152538
Gm4889,3.96889240244446,5.59161126064342,1.32382967539174,3.46843052848523,0.0005235078620776,0.0215967767228553
Cd79b,17.1401319568038,5.57569275084608,1.33088931409288,3.43807159798622,0.000585872766617,0.0234258972375017
Robo4,18.0712857577796,5.57476439906121,1.06352128895565,4.30152592766008,1.69625921278861e-05,0.0015260461248591
Slamf9,65.4846478305036,5.54334092943895,1.03929234064312,4.37157164713397,1.23355356916018e-05,0.0012209171960426
ENSMUSG00000121186,11.0583334475021,5.54329099618952,1.16003994084477,3.91649531729139,8.9845560133779e-05,0.0057735645524429
ENSMUSG00000120034,4.15653994070062,5.52977415153183,1.41078789534573,3.21081160851736,0.001323606772054,0.0433013790281357
Gata1,6.29242106383867,5.4633296752239,1.31405844261741,3.39659906323011,0.0006822885591634,0.0266804359195176
