gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Vasn,426.614527585487,-2.42654563384885,0.356914942104746,-3.99687843113667,6.41832408762857e-05,0.0054183641791902
ENSMUSG00000120204,57.4489110713505,-2.43791479246623,0.387372256456521,-3.7119715428759,0.0002056511129971,0.0152280086948351
Arhgef16,42.8168005295583,-2.44020710401527,0.42653712570181,-3.37651054792852,0.0007341155717376,0.0446144858387113
Prr19,22.052131503504,-2.44275208815868,0.364841206667346,-3.95446583826852,7.67058302105444e-05,0.0063038245918483
Nol3,133.247979077948,-2.44522642289939,0.16456779160214,-8.78195185600701,1.60661862607121e-18,1.02521169738944e-15
Gpr156,65.1912249313427,-2.45111057606213,0.244756709285086,-5.92878773497449,3.0517927783698403e-09,6.55561347717941e-07
Abcb4,1408.26989181639,-2.45526633855884,0.115814734351512,-12.5654680011779,3.2693472058902096e-36,2.3643918992998e-32
Col4a5,8556.39691599962,-2.47273253038376,0.280220297105761,-5.25562404149447,1.4752338207854e-07,2.40651676509474e-05
Csmd3,30.3704654195911,-2.47432336069035,0.438593811811512,-3.36147779787634,0.0007752658903261,0.046239764433495
Apold1,262.850800786282,-2.48031018048973,0.213351130733995,-6.93837513491023,3.96635339005798e-12,1.28438810672683e-09
Rnf152,75.5430041449464,-2.48918396873895,0.322443994708829,-4.61842674441404,3.8666043412769e-06,0.0004712912797097
Lamb2,6823.78619715872,-2.50020424380056,0.362033505179856,-4.14382708322886,3.41557327288144e-05,0.0031267627733517
Pdlim4,905.973481633853,-2.50424066641135,0.29380122497987,-5.11992646223449,3.05654821287687e-07,4.54211438538195e-05
Nxf2,186.860297318015,-2.51283823337868,0.352890888428857,-4.28698581625088,1.81113852600949e-05,0.0017700207865
Mmd2,823.773121176489,-2.52533307457093,0.39697136878135,-3.8424259141245,0.0001218241931593,0.0095418689342417
Serpina3m,74.8755146958989,-2.5289018322204,0.417000552107626,-3.66642639798185,0.0002459636696139,0.0175540387366616
Oaf,1508.35780562543,-2.53634274459632,0.146603149667379,-10.4796025739014,1.07193245856171e-25,1.78897281699653e-22
ENSMUSG00000120218,28.280819393902,-2.5467315866801,0.425240351242708,-3.63731142202282,0.0002754987580325,0.0195334021381482
Epha1,126.1012189019,-2.55127827273115,0.455526926090262,-3.40545900556439,0.0006605292973398,0.0405972907509497
Dlgap1,457.28570212582,-2.57956935665861,0.175933511143149,-8.97821765958723,2.75188267273063e-19,1.9901615489188e-16
Pmp22,1931.65976551218,-2.58110979003986,0.163692094647533,-9.65904794268996,4.500266777984219e-22,4.068241167297741e-19
Ntrk3,784.509094082703,-2.58524400133507,0.374923913860486,-4.22817521830564,2.3559429121078e-05,0.0022617051956234
Sdk2,68.3700117606833,-2.59119075934359,0.230115371248329,-6.91475215545882,4.68682051240148e-12,1.47369938894294e-09
Rnf207,770.286775234152,-2.6052455878096,0.43060671045041,-3.72786941970906,0.0001931053814834,0.0144969354901933
Agtr1a,96.5504505519821,-2.63059131025802,0.404243356490665,-4.03368734223262,5.49083663388347e-05,0.0047843048838849
Klhdc7a,86.74292585213,-2.63400664815657,0.275892102307343,-5.92262929779807,3.1683451509973803e-09,6.73925650941561e-07
Csgalnact1,53.9579210895451,-2.64243074478382,0.34383566757419,-4.77678990190693,1.78115699251078e-06,0.0002300237030328
Col5a3,14599.3278027793,-2.64486199030238,0.319060307116773,-5.15533256131537,2.53181187297947e-07,3.95181225871673e-05
X9630013A20Rik,377.207133148439,-2.64863960626064,0.33912561464824,-4.86144229468099,1.16533552510651e-06,0.0001580194972044
Ptprz1,2741.58696188829,-2.65820140156011,0.224687784043829,-7.38002472460477,1.58260140011076e-13,5.62887212734476e-11
Cracr2b,177.006575376457,-2.67758181154682,0.162356479416638,-10.3327062620138,5.01260543604539e-25,7.25023250269605e-22
Capn6,1711.11508816686,-2.67809330592012,0.157542225222437,-10.651704986081,1.7120029870697198e-26,3.09530140062206e-23
Abi3bp,96.8242107167133,-2.68968966836574,0.41584468842788,-4.06327101291996,4.83897914280228e-05,0.0042677435561885
Fgl2,262.570385636059,-2.69636770754368,0.426247582850481,-3.97977085570648,6.8981726342289e-05,0.0057342051138785
Gm47585,17.7437298663664,-2.69777407579656,0.430529828033787,-3.9434528463457,8.0316789233359e-05,0.006550951350402
Axin2,1356.61769291229,-2.70827727073688,0.39006274701741,-4.37949351431047,1.1895546174541e-05,0.001228979856204
Nynrin,1417.21243106159,-2.71706959801612,0.288504583620494,-5.9516198199291,2.65501538426339e-09,5.76032137769786e-07
Wfdc12,42.3264787714615,-2.7462001484433,0.517540912086529,-3.3740330622429,0.0007407547016295,0.0448922178954052
Adgrg1,3827.12440757803,-2.75780207047007,0.222420886168006,-7.90304409246133,2.7217325423933303e-15,1.18101418479531e-12
Fbn2,5501.29470617084,-2.782100800693,0.323654694869967,-5.50617936010164,3.66704926846979e-08,6.52133614169841e-06
Macc1,39.7709117891018,-2.81608528177538,0.40006311111181,-4.53949697268595,5.63885899506234e-06,0.0006542282607319
Ticam2,13.2658113546837,-2.83375999793687,0.529911333865399,-3.46050344792713,0.0005391663290901,0.0343042600467445
Mgat3,1182.2231443786,-2.84308826013353,0.202592004834722,-9.09753700121164,9.24034821414822e-20,7.15994981622e-17
Cspg4,3773.81221157507,-2.84930043685662,0.384925932123216,-4.80430202936979,1.55292265275009e-06,0.0002054403041101
Asic1,229.878907070526,-2.85254937676842,0.304637057634661,-6.08116882152304,1.1930958798772e-09,2.75376683083145e-07
Pth1r,117.930333290873,-2.85716285172528,0.414604917053983,-4.4793555872939,7.48687223887757e-06,0.0008330009235625
Gucy1a1,48.2792830839422,-2.87520286897335,0.41989653890944,-4.46586883960427,7.97444560560927e-06,0.0008738059184813
Gm16574,31.6120843799884,-2.88216555909813,0.561629850823083,-3.35125627019248,0.000804458186162,0.0478178761834866
Fendrr,160.383234699023,-2.91138907570318,0.330349394330726,-5.78596210105235,7.20984692847604e-09,1.43509026569006e-06
Olfm2,1225.45409033577,-2.91919497835356,0.337034838215369,-5.69435192075655,1.23841412856615e-08,2.35689762573431e-06
Mroh3,20.4851437537634,-2.92454280058861,0.535633675252372,-3.5930205465178,0.0003268668029466,0.02237130017896
Scn1b,254.411739800491,-2.93262100417513,0.288007247273488,-6.71032073835258,1.94197082892637e-11,5.8518054311648e-09
