gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ect2l,3.65275871016729,6.02784229586847,1.42893843229178,3.51858567328519,0.0004338537050632,0.0188292507997445
Scgb1c1,2.56635910764658,6.02412203581096,1.45555787775081,3.45168138801491,0.0005571051550128,0.0228059691253238
Chit1,158.633732928437,6.01462237398461,0.600399155016422,8.35214762060658,6.70328094169261e-17,2.34815931387492e-13
Aire,43.2101392065923,6.01159705234375,0.828397722430233,6.04974750249367,1.45073028188533e-09,5.0033382856829e-07
Dmrtb1,5.67663313830773,5.92712894736592,1.37552399224929,3.5820014591741,0.0003409718878416,0.0154589878946171
Mas1,3.27299602733241,5.91242602665164,1.42187434150233,3.45489462976121,0.0005505079247249,0.0226113983621104
Cnga2,3.85728032696372,5.90613414440667,1.3256793721056,3.70084520257276,0.0002148825378774,0.0106870985417303
Theg,9.31223333309043,5.8926188504761,1.15467606079197,4.23722203707969,2.26302316926773e-05,0.0016614248842399
Gm12845,3.51769140176523,5.86557128107176,1.30637927474731,3.72447066110484,0.0001957254718056,0.0098956377198895
Rhox7a,5.03070606605259,5.85794979972022,1.3302539791206,3.65189646185587,0.0002603108409696,0.0123899046824392
Ggt6,4.85319541226382,5.85044090865781,1.3129251003587,3.69437746854914,0.0002204261541156,0.0108600034089381
Sectm1b,2.7913121131821,5.83484192671951,1.4067003567181,3.43700909979111,0.0005881758424152,0.0239579066974473
Syt16,3.3827614759546,5.82717797496682,1.39459185426061,3.46135534939439,0.0005374628653038,0.0222594663910094
Grifin,10.8749351354112,5.8188997742728,1.08487884391348,4.44187828097891,8.91770036079416e-06,0.0007809676090965
Cd300lg,41.2812713457626,5.79969789964513,0.873663424261125,5.49376083095653,3.93463271127971e-08,7.97364700109834e-06
Spint1,9.39371730123265,5.79822986674951,1.13535670183399,4.22618711722819,2.37684369314867e-05,0.0017243368106419
Adgrg5,8.49274169423599,5.7926790276217,1.19197860999764,4.02077603358267,5.80067347781634e-05,0.0035648700338229
Dkkl1,31.9214921652056,5.77455215422263,0.869681213720518,5.49000263418014,4.01927748203336e-08,8.05048747964003e-06
Lcp1,4.33710580690579,5.77381064820235,1.37308803195125,3.47669671362472,0.0005076316884175,0.0211694500538906
Gm14206,9.56483486896009,5.74892218314099,1.33435479868601,3.55896511768642,0.0003723189720487,0.0165993336611062
Cyp11a1,12.6421481876894,5.73296057415254,1.00851773684245,4.69298694633858,2.69244676793998e-06,0.000275089529986
Pla2g4f,7.15775543965983,5.72883418633934,1.33442256048309,3.54373069399202,0.0003945079976581,0.0173987960621861
Sec14l4,4.13725264112349,5.72843491368347,1.34734446212934,3.50944769254527,0.0004490383728622,0.0192161779074283
