gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
G930009F23Rik,77.7726248442549,2.99150618607798,0.197356625789618,10.0909010686113,6.0610563206958405e-24,6.23258421457153e-20
Tbxa2r,21.9018602958032,2.90386622269542,0.508923847992735,3.74096484219502,0.0001833151655375,0.0483340986467226
Ccl20,16.0535352979681,2.88923816676019,0.435336841993287,4.33971578906554,1.42667111454137e-05,0.006112691279512
Clvs2,35.1795937980252,2.738535506357,0.40323005147353,4.31152266554501,1.62134150798494e-05,0.0065381391084741
Glrp1,22.245353740169,2.71529846712066,0.44968883445633,3.81441195709126,0.0001365075918263,0.0400684322315954
H2.Aa,120.106136251288,2.7020887635149,0.227598325519983,7.47847665234891,7.5189055475095e-14,1.71815346100089e-10
Ptcra,16.1742838743679,2.66994574159043,0.414962979703388,4.02432463441459,5.71390530543811e-05,0.0202607200882138
Trpm8,21.7540404688748,2.61392754775168,0.425577689868632,3.79232179264348,0.0001492453460949,0.0409250638371711
ENSMUSG00000121452,78.1575733150358,2.61358366179049,0.314293593687673,5.13400111932915,2.83646406774011e-07,0.0002333388800685
Dnmt3c,31.9165474635601,2.54752902816033,0.380412374144398,4.06803020443524,4.7412236747603e-05,0.017106667735986
Gm35546,37.7196895163446,2.48383749899953,0.324688420764766,4.57003516018379,4.87642395053731e-06,0.0027105009450473
Vcam1,423.137678946975,2.39969041959718,0.285122866354907,4.90907810198188,9.15055327475162e-07,0.0006489319953398
Fsd2,56.23066930434,2.2553991010658,0.273010059662976,4.59836206261249,4.25825501530315e-06,0.0024326464623534
Igf2bp1,79.2105085175731,2.02622851209898,0.251080959188585,4.08724148344594,4.36532676564857e-05,0.0165453763734546
Lamc2,1423.13141693954,1.91468154604379,0.230142069729846,3.97442130905269,7.05505824969028e-05,0.0228053665188199
Nr4a3,671.341390801109,1.90203583790209,0.206460996181086,4.36903751598153,1.24795328863059e-05,0.0054607249646758
Gm12359,112.706339467208,1.86719649796895,0.153643100998387,5.64422673282319,1.65925292499865e-08,1.89578864752901e-05
Nr1d1,3491.71166419675,1.84945252419412,0.13217800152308,6.42658017526308,1.30506602873743e-10,2.23666566225116e-07
H2bc4,172.241859858988,1.77735301518195,0.199573341195564,3.89507441487497,9.8168586481893e-05,0.0296902227880384
Apobr,191.436870197803,1.74712860130173,0.200444176772221,3.72736496182048,0.0001934921720858,0.0498145379015678
H2ax,5386.87166026009,1.63007251218921,0.112742585179024,5.58859379699974,2.28915721128698e-08,2.47783195828042e-05
Gm16973,443.051613815785,1.57084217205136,0.142879232518449,3.99527742408369,6.46185403508876e-05,0.0221490816809392
Slitrk6,2845.4897913692,1.53290300647032,0.120723522520429,4.41424334996639,1.01363888043424e-05,0.004632554936669
Zkscan5,3158.45851603,1.52551190972163,0.0673277386897779,7.80528085375035,5.936918297536961e-15,1.74426659581636e-11
Prph,11026.9011072382,-1.44869005799004,0.118265602557606,-3.79391850450762,0.0001482883619474,0.0409250638371711
Pabpc4l,369.419704972607,-1.49588543036415,0.111706939848067,-4.43916403975083,9.03089664085852e-06,0.0043192888445557
Plin1,300.291579008066,-1.53416356898994,0.1220753107823,-4.37568879052474,1.21049619030945e-05,0.0054119705760661
Cdkn2b,2899.22715173348,-1.58665921738311,0.0992408190233453,-5.91147093662237,3.3906609696873803e-09,4.35827084391191e-06
Pid1,366.676550571284,-1.94737579037273,0.240621155520314,-3.93720904682775,8.24347896249761e-05,0.0253037893048844
Rasgef1c,378.580243232398,-2.10852712813886,0.157961097147374,-7.01772238961234,2.25514045136378e-12,4.6379218522747606e-09
Tmem119,900.817944727389,-2.15619579921737,0.29101223475869,-3.9730143998107,7.09687570361021e-05,0.0228053665188199
