gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dnah17,33.7933612909693,-2.77303604009681,0.547165581581638,-3.24040126020294,0.0011936160296616,0.0497766303798177
Foxp2,32.0546363963378,-2.78126445929023,0.367631386823187,-4.84524587163971,1.26454978396813e-06,0.0002520977662819
Syt7,273.985454154048,-2.78404519783792,0.443511930344961,-4.02254161787779,5.7573476947833e-05,0.0050322856906433
Tmc3,393.912425515236,-2.79503101768347,0.456588871857851,-3.93139458344555,8.44545268890902e-05,0.0067456334001543
St8sia1,197.164806936055,-2.79812703045079,0.4921345339852,-3.65373064940179,0.0002584574000841,0.0155715820822196
Matk,570.133361818351,-2.8021544051188,0.477591761518465,-3.77342021015814,0.0001610247337332,0.0111539194798663
Wfdc12,42.3264787714615,-2.80759611085007,0.511940556546016,-3.53087108988911,0.0004141935578764,0.0220313237151618
X1700028I16Rik,30.9525803416461,-2.81047061905448,0.469365101061298,-3.85727574325565,0.0001146577921834,0.0085643324065438
Alox5ap,228.073019634185,-2.81202578539217,0.383338058829286,-4.72696551687588,2.27899948980514e-06,0.0003991667606393
ENSMUSG00000121382,522.005059101353,-2.8124006540637,0.438619911466441,-4.1320528473144,3.59537728007974e-05,0.0035124400910293
Itga11,49.855834647878,-2.81456232176517,0.462824798175219,-3.92062467032763,8.83197299302472e-05,0.0070086993450472
Myh11,16.0755549647023,-2.82370839992928,0.489874318688982,-3.72280874982372,0.0001970187592628,0.0127806798832893
Fbxl21,80.6197665737987,-2.83285596597644,0.386911351912142,-4.73714704135288,2.16747903323589e-06,0.0003851358940143
Sema3f,391.146037233803,-2.83821781192869,0.391109376950337,-4.70000956321257,2.60149307858812e-06,0.0004524199417025
Zcchc12,131.747906789539,-2.84223835575255,0.502420773658181,-3.66672409331129,0.0002456776250732,0.0150606526110559
Plekhg6,821.275626615762,-2.84740995245659,0.450144080151129,-4.10404142566166,4.05994716601233e-05,0.0038301477097551
Vtn,48.7768695251184,-2.84806527779719,0.426366254129548,-4.33445484931758,1.46121773704605e-05,0.0017226211601012
Enpp3,131.133409628018,-2.85871437298874,0.546594418832324,-3.40053668487773,0.0006725371106134,0.0317751107694643
Serping1,159.859094416613,-2.86029968953802,0.507328115480601,-3.66685707488482,0.0002455499488038,0.0150606526110559
Mapk4,253.280107803623,-2.86243088176619,0.4464706569861,-4.1714519255051,3.02664917163914e-05,0.0031052913948855
Atp1b2,3669.66611555753,-2.86499840143333,0.306935883543041,-6.07618236064538,1.23077438115938e-09,8.87641723541444e-07
X6720483E21Rik,114.442820541677,-2.86868125057628,0.410883470093762,-4.54795918207625,5.41686380906905e-06,0.0008199192435937
X9530018H14Rik,52.8456977252887,-2.88054361224126,0.327776519700694,-5.73727371917445,9.62126960743802e-09,5.1287641748693e-06
X1700003M07Rik,13.2462707013873,-2.88322223221694,0.538214900438697,-3.49901541314062,0.0004669795859843,0.023955661983099
C2cd4c,180.608893158878,-2.89067576285799,0.420341940989716,-4.49794697718314,6.86128027379403e-06,0.0009559400772369
Trim67,84.8137734920329,-2.89240864830045,0.462798918121006,-4.08905158202131,4.33140535063646e-05,0.0040231208561726
Slc28a1,51.3320221105406,-2.89879036293241,0.518957938502429,-3.65885213821336,0.0002533474519929,0.0153390935069627
Aldh1a7,28.3818985475546,-2.89919381138246,0.41899140784758,-4.53277507798763,5.82137924121756e-06,0.0008625034801033
Phyhip,66.9306646894722,-2.90953764769908,0.373443592079522,-5.11332283696666,3.16540628337411e-07,8.93274788497746e-05
Wnt6,286.896255202492,-2.91536137504787,0.433243354965879,-4.4209826950461,9.82530430200389e-06,0.0012815228020714
P2ry6,46.3324381708077,-2.91659666353081,0.372085849972953,-5.15095283432609,2.59166365953657e-07,7.75002251164589e-05
